,Image,F1,Jaccard,Recall,Precision
346,3001.png,0.3420843277645187,0.20633397312859886,0.20633397312859886,1.0
347,2503.png,0.9214260989961925,0.8543003851091142,0.9353478566408995,0.907912687585266
348,2403.png,0.8777429467084641,0.7821229050279329,0.8320950965824666,0.9286898839137645
349,2429.png,0.8348245010323468,0.7164796219728293,0.7181764357608053,0.9967132292522597
350,1795.png,0.8224076281287246,0.6983805668016194,0.740343347639485,0.9249329758713136
351,2182.png,0.6994535519125684,0.5378151260504201,0.9281767955801105,0.5611691022964509
352,1542.png,0.8626644736842105,0.7584960231381056,0.8035235541937955,0.931202840656902
353,1520.png,0.712871287128713,0.5538461538461539,0.8605577689243028,0.6084507042253521
354,246.png,0.8675034867503486,0.7660098522167488,0.9395770392749244,0.805699481865285
355,250.png,0.9206066012488849,0.8528925619834711,0.91651865008881,0.9247311827956989
356,607.png,0.7045871559633028,0.5439093484419264,0.5439093484419264,1.0
357,2110.png,0.4541666666666667,0.29380053908355797,0.29380053908355797,1.0
358,2665.png,0.8644483362521891,0.7612584824182603,0.7900128040973111,0.954369682907966
359,1959.png,0.0,0.0,0.0,0.0
360,364.png,0.927924039706517,0.8655394524959742,0.9148936170212766,0.9413309982486865
361,2737.png,0.8810457516339869,0.7873831775700935,0.928374655647383,0.8383084577114428
362,162.png,0.9748148148148148,0.9508670520231214,0.9633967789165446,0.9865067466266867
363,2372.png,0.6135118685331711,0.4424934152765584,0.96,0.45080500894454384
364,1475.png,0.5797872340425533,0.40823970037453183,1.0,0.40823970037453183
365,2216.png,0.8096433952787543,0.680168776371308,0.7254725472547254,0.9159090909090909
366,873.png,0.8667051356030006,0.7647657841140529,0.772633744855967,0.9868593955321945
367,1094.png,0.0,0.0,0.0,0.0
368,3060.png,0.6681922196796338,0.5017182130584192,0.5079522862823062,0.9761222540592168
369,1638.png,0.95470737913486,0.9133398247322297,0.9730290456431535,0.9370629370629371
370,1748.png,0.9034090909090909,0.8238341968911918,1.0,0.8238341968911918
371,947.png,0.866593164277839,0.7645914396887159,0.7645914396887159,1.0
372,1374.png,0.9008403361344537,0.8195718654434251,1.0,0.8195718654434251
373,1671.png,0.7632311977715877,0.6171171171171171,0.6171171171171171,1.0
374,2296.png,0.7929969104016478,0.6569965870307167,0.9559279950341403,0.6775186977562693
375,174.png,0.9486768243785084,0.9023646071700991,0.9206225680933852,0.978494623655914
376,1868.png,0.8502747252747253,0.7395459976105138,0.7395459976105138,1.0
377,2867.png,0.9276907697434189,0.8651336233685519,0.9139855548260013,0.9418132611637348
378,1602.png,0.9556809024979854,0.9151234567901234,0.9488,0.9626623376623377
379,1093.png,0.7742690058479532,0.6316793893129771,0.6340996168582376,0.993993993993994
380,660.png,0.97502538071066,0.9512678288431062,0.9708855640921957,0.9792006525285482
381,870.png,0.9572989076464746,0.9180952380952381,0.928709055876686,0.9877049180327869
382,93.png,0.9157509157509157,0.8445945945945946,0.963020030816641,0.8729050279329609
383,1141.png,0.9526570048309179,0.9095940959409594,0.9879759519038076,0.9197761194029851
384,1710.png,0.9493136219640972,0.9035175879396985,0.9154786150712831,0.9857456140350878
385,1098.png,0.8662131519274375,0.764,0.9502487562189055,0.7958333333333333
386,2771.png,0.8608695652173914,0.7557251908396947,0.8324324324324325,0.8913183279742766
387,1170.png,0.9820524620340543,0.9647377938517179,0.9753199268738574,0.9888785912882299
388,2159.png,0.5419532324621733,0.37169811320754714,0.37169811320754714,1.0
389,1793.png,0.8529411764705883,0.7435897435897436,0.7923497267759563,0.9235668789808917
390,1500.png,0.9647058823529412,0.9318181818181818,0.9879518072289156,0.9425287356321839
391,1907.png,0.901821060965954,0.8211968276856525,0.8430792005921539,0.9693617021276596
392,2654.png,0.8319268635724331,0.7122215532811559,0.7122215532811559,1.0
393,2831.png,0.0,0.0,0.0,0.0
394,2173.png,0.30444611906556146,0.17955555555555555,0.17955555555555555,1.0
395,894.png,0.8502269288956128,0.7394736842105263,0.7513368983957219,0.9790940766550522
396,1800.png,0.8601694915254238,0.7546468401486989,0.7546468401486989,1.0
397,1129.png,0.9555160142348754,0.9148211243611585,0.9195205479452054,0.9944444444444445
398,621.png,0.7424836601307189,0.5904365904365905,0.6173913043478261,0.9311475409836065
399,1174.png,0.9662605435801312,0.9347234814143246,0.9441391941391941,0.989443378119002
400,3042.png,0.3987226277372263,0.249002849002849,0.6176678445229682,0.2943752105085887
401,879.png,0.7824037706205813,0.6425806451612903,1.0,0.6425806451612903
402,3056.png,0.8024980483996877,0.6701434159061278,0.995159728944821,0.6723348593852191
403,2827.png,0.9431680773881499,0.8924485125858124,0.9701492537313433,0.9176470588235294
404,91.png,0.8793565683646112,0.784688995215311,0.8770053475935828,0.8817204301075269
405,145.png,0.8860270444301351,0.7953757225433526,0.9931432695777698,0.7997675094449288
406,1765.png,0.6779661016949152,0.5128205128205128,1.0,0.5128205128205128
407,2249.png,0.8131101813110181,0.6850763807285546,0.6923990498812351,0.9847972972972973
408,2548.png,0.937637564196625,0.8825966850828729,0.9301310043668122,0.9452662721893491
409,2964.png,0.4165984165984166,0.2631034482758621,0.3090319967598218,0.6390284757118928
410,2486.png,0.9020522388059701,0.8215802888700084,0.8343399482312338,0.9817258883248731
411,964.png,0.8856088560885608,0.7947019867549668,0.7947019867549668,1.0
412,1316.png,0.9195046439628481,0.8510028653295129,0.8892215568862275,0.9519230769230769
413,954.png,0.9212827988338192,0.8540540540540541,0.9294117647058824,0.9132947976878613
414,134.png,0.9792147806004619,0.9592760180995475,0.9756738987508218,0.9827814569536424
415,351.png,0.9775784753363228,0.956140350877193,0.9749552772808586,0.9802158273381295
416,1873.png,0.9543726235741444,0.9127272727272727,0.9572845156369184,0.9514783927217589
417,1646.png,0.8656126482213438,0.7630662020905923,0.7697715289982425,0.9887133182844243
418,629.png,0.7981684981684981,0.6641267906126181,0.669431643625192,0.9882086167800453
419,2428.png,0.8651115618661257,0.7622877569258266,0.7636526410026858,0.9976608187134502
420,2473.png,0.9241594996090695,0.8590116279069767,0.9833610648918469,0.8716814159292036
421,1846.png,0.8719346049046321,0.7729468599033816,0.9685230024213075,0.7928642220019821
422,1895.png,0.9353846153846155,0.8786127167630058,0.956726986624705,0.9149736644093304
423,2220.png,0.7981220657276995,0.6640625,0.6692913385826772,0.9883720930232558
424,1282.png,0.871578947368421,0.7723880597014925,0.8440366972477065,0.9009793253536452
425,2368.png,0.7590499174393498,0.611668372569089,0.7334315169366715,0.7865227691497763
426,535.png,0.9539503386004515,0.9119551143720328,0.9543812104787714,0.9535198555956679
427,140.png,0.959603118355776,0.9223433242506812,0.9495091164095372,0.9699140401146131
428,590.png,0.9632611977856064,0.929126213592233,0.9647177419354839,0.9618090452261306
429,1296.png,0.0,0.0,0.0,0.0
430,2920.png,0.9410512875079804,0.8886655948553055,0.9473007712082262,0.9348837209302325
431,402.png,0.983717487840981,0.9679567207657095,0.9835095137420719,0.9839255499153976
432,472.png,0.9432989690721649,0.8926829268292683,0.9856373429084381,0.9044481054365733
433,2855.png,0.8518518518518517,0.7419354838709677,0.7757936507936508,0.9444444444444444
434,1515.png,0.8649468892261002,0.7620320855614974,0.8309037900874635,0.9018987341772152
435,1247.png,0.9628550619082301,0.9283707865168539,0.9469914040114613,0.9792592592592593
436,2450.png,0.8209590100541377,0.6962938668415874,0.8661770705834353,0.7802278574053657
437,1333.png,0.9480198019801981,0.9011764705882352,0.9119047619047619,0.9871134020618557
438,1582.png,0.9071618037135278,0.8300970873786407,0.8528678304239401,0.9688385269121813
439,1897.png,0.9220287660862982,0.8553370786516854,0.9427244582043344,0.9022222222222223
440,967.png,0.8886554621848739,0.7996219281663516,0.8426294820717132,0.94
441,971.png,0.9185185185185184,0.8493150684931506,0.8532110091743119,0.9946524064171123
442,2007.png,0.8136839129205541,0.6858913250714966,0.7141439205955334,0.9454664914586071
443,1684.png,0.9175412293853072,0.8476454293628809,0.9473684210526315,0.8895348837209303
444,189.png,0.978340825500613,0.9576,0.9684466019417476,0.9884393063583815
445,36.png,0.9062170706006323,0.8285163776493256,0.8301158301158301,0.9976798143851509
446,55.png,0.925,0.8604651162790697,0.8942598187311178,0.9579288025889967
447,2898.png,0.9491525423728813,0.9032258064516129,0.9311163895486936,0.9679012345679012
448,157.png,0.9704791095337957,0.9426512065183328,0.9973474801061007,0.9450204209864908
449,3004.png,0.0,0.0,0.0,0.0
450,1275.png,0.892156862745098,0.8053097345132744,0.9122807017543859,0.8729016786570744
451,2343.png,0.9213778595845384,0.8542174549000487,0.8826196473551637,0.9636963696369637
452,434.png,0.9210706932052163,0.8536895674300254,1.0,0.8536895674300254
453,149.png,0.9562682215743441,0.9162011173184358,0.9761904761904762,0.9371428571428572
454,87.png,0.9701555275325767,0.9420408163265306,0.9428104575163399,0.9991341991341991
455,2553.png,0.8930323846908734,0.8067375886524822,0.8125,0.9912854030501089
456,1641.png,0.8911070780399274,0.8036006546644845,0.9460500963391136,0.8421955403087479
457,1943.png,0.8715313463514902,0.7723132969034608,0.8922558922558923,0.8517476898352752
458,2618.png,0.7786537295330503,0.637537239324727,0.6818906001062135,0.9074204946996467
459,981.png,0.5917050691244239,0.4201570680628272,0.42292490118577075,0.9846625766871165
460,1729.png,0.7456460105305792,0.5944462382951243,0.6242794167514412,0.9255907491201609
461,2911.png,0.0,0.0,0.0,0.0
462,2250.png,0.54252017380509,0.37223168654173766,0.3728668941979522,0.9954441913439636
463,1271.png,0.0,0.0,0.0,0.0
464,1630.png,0.9387078961899503,0.8844953173777316,0.9681093394077449,0.9110396570203644
465,1927.png,0.0,0.0,0.0,0.0
466,1103.png,0.22439024390243903,0.12637362637362637,0.12637362637362637,1.0
467,213.png,0.9582951420714941,0.9199296084469863,0.9587345254470426,0.9578561612459917
468,1656.png,0.9162303664921465,0.8454106280193237,0.9210526315789473,0.9114583333333334
469,2588.png,0.8028311425682507,0.6706081081081081,0.9682926829268292,0.6856649395509499
470,2274.png,0.9118597138901707,0.8379983036471587,0.9212121212121213,0.9026952946550937
471,849.png,0.9236031927023945,0.8580508474576272,0.9045226130653267,0.9435061153174141
472,2986.png,0.7774750227066303,0.6359583952451708,0.7157190635451505,0.8508946322067594
473,1588.png,0.6833122629582806,0.5189630340854536,0.5194617972128784,0.9981532779316713
474,2688.png,0.0,0.0,0.0,0.0
475,1234.png,0.8763636363636363,0.7799352750809061,0.926923076923077,0.8310344827586207
476,745.png,0.9019374068554397,0.8213897937024973,0.8370677731673583,0.9777059773828756
477,387.png,0.9751750477402927,0.9515527950310559,0.9905172413793103,0.9603008775595487
478,103.png,0.9198738170347003,0.8516355140186916,0.9772117962466488,0.8688915375446961
479,1742.png,0.8986083499005963,0.8158844765342961,0.9338842975206612,0.8659003831417624
480,636.png,0.9854974704890388,0.9714095744680851,0.9871621621621621,0.9838383838383838
481,2763.png,0.8752559726962458,0.7781823698983462,0.7956872479056779,0.9725066363291619
482,1446.png,0.9516587677725118,0.9077757685352622,0.9901380670611439,0.916058394160584
483,2342.png,0.9451114922813036,0.8959349593495934,0.920891364902507,0.9706400469759249
484,2494.png,0.9287821323219554,0.8670338316286389,0.9260504201680673,0.9315300084530854
485,2390.png,0.681096016578402,0.5164106145251397,0.5180385288966725,0.9939516129032258
486,2709.png,0.0,0.0,0.0,0.0
487,2604.png,0.9460708782742682,0.8976608187134503,0.921,0.9725448785638859
488,412.png,0.9711124769514443,0.9438470728793309,0.9449760765550239,0.9987357774968394
489,1097.png,0.7356580427446568,0.5818505338078291,0.9505813953488372,0.6
490,1311.png,0.9256756756756755,0.8616352201257862,0.8793324775353016,0.9771754636233951
491,2081.png,0.9343936381709741,0.8768656716417911,0.951417004048583,0.91796875
492,132.png,0.9680207433016421,0.9380234505862647,0.9730668983492615,0.9630266552020637
493,186.png,0.165938864628821,0.09047619047619047,0.14393939393939395,0.1958762886597938
494,1330.png,0.9125214408233276,0.8391167192429022,0.9568345323741008,0.8721311475409836
495,1523.png,0.8806083650190114,0.7866847826086957,0.9308681672025724,0.8354978354978355
496,2401.png,0.7120458891013385,0.5528503562945368,0.5528503562945368,1.0
497,657.png,0.9494743981010512,0.9038089089735313,0.9108653220559532,0.9915014164305949
498,29.png,0.8991507430997877,0.8167791706846673,0.9432071269487751,0.859026369168357
499,2579.png,0.7713444553483808,0.6277955271565495,0.8069815195071869,0.7387218045112782
500,2521.png,0.6494696239151397,0.4808996786861835,0.6834094368340944,0.6187413872301332
501,640.png,0.9255898366606171,0.8614864864864865,0.8614864864864865,1.0
502,2058.png,0.0,0.0,0.0,0.0
503,1981.png,0.9316770186335402,0.872093023255814,0.9363295880149812,0.927070457354759
504,2091.png,0.6821981148852925,0.5176788124156545,0.7362763915547025,0.6355202120609675
505,1204.png,0.9199178644763861,0.8517110266159695,0.9105691056910569,0.9294605809128631
506,2451.png,0.47733413389372564,0.3134858044164038,0.5012610340479193,0.45558739255014324
507,523.png,0.9279123414071511,0.865519096288327,0.865519096288327,1.0
508,1393.png,0.9459459459459458,0.8974358974358975,0.958904109589041,0.9333333333333333
509,301.png,0.9783505154639176,0.9576185671039354,0.9680380822849372,0.9888850295241404
510,1477.png,0.8333333333333333,0.7142857142857143,0.9859154929577465,0.7216494845360825
511,2590.png,0.7965616045845273,0.6619047619047619,0.6619047619047619,1.0
512,1461.png,0.7741379310344828,0.6315049226441631,0.7253634894991923,0.8299445471349353
513,1145.png,0.9548387096774194,0.9135802469135802,0.9299820466786356,0.9810606060606061
514,1312.png,0.9353796445880452,0.8786039453717754,0.9554455445544554,0.9161392405063291
515,763.png,0.9407313997477932,0.888095238095238,0.9187192118226601,0.9638242894056848
516,2160.png,0.8906439854191981,0.8028477546549836,0.9049382716049382,0.8767942583732058
517,2468.png,0.0,0.0,0.0,0.0
518,2312.png,0.9099582587954682,0.8347921225382933,0.856341189674523,0.9707379134860051
519,1707.png,0.9355149181905679,0.8788426763110307,0.9623762376237623,0.9101123595505618
520,248.png,0.9522998296422487,0.9089430894308943,0.9254966887417219,0.980701754385965
521,441.png,0.956759715380405,0.9171038824763903,0.9842342342342343,0.9307774227902024
522,2853.png,0.8605625374027528,0.7552521008403361,0.7832244008714597,0.9548472775564409
523,793.png,0.6004063134864822,0.42898615453327377,0.43071748878923766,0.9907168643630737
524,716.png,0.8200265503508439,0.6949533911925426,0.7785379906373785,0.8661858974358975
525,896.png,0.8558639212175471,0.7480438184663537,0.7563291139240507,0.9855670103092784
526,1251.png,0.9662921348314608,0.9347826086956522,0.940625,0.9933993399339934
527,1071.png,0.9322834645669292,0.8731563421828908,0.896969696969697,0.9704918032786886
528,1714.png,0.0,0.0,0.0,0.0
529,2818.png,0.8829663962920047,0.7904564315352697,0.9973821989528796,0.7920997920997921
530,2230.png,0.0,0.0,0.0,0.0
531,1665.png,0.6099290780141844,0.4387755102040816,0.4387755102040816,1.0
532,2822.png,0.8891595615103532,0.8004385964912281,0.9383033419023136,0.8449074074074074
533,2854.png,0.3683510638297873,0.22575387123064386,0.8445121951219512,0.23554421768707484
534,2015.png,0.8357010500308832,0.7177718832891247,0.9481429572529783,0.7471010491441192
535,2685.png,0.8584579976985041,0.7520161290322581,0.7565922920892495,0.9920212765957447
536,1309.png,0.9244444444444444,0.859504132231405,0.9842271293375394,0.8715083798882681
537,589.png,0.7085987261146497,0.5487053020961775,0.5514250309789344,0.9910913140311804
538,922.png,0.9682997118155621,0.9385474860335196,0.974477958236659,0.9621993127147767
539,2279.png,0.3360522022838499,0.2019607843137255,0.20235756385068762,0.9903846153846154
540,2415.png,0.0,0.0,0.0,0.0
541,1789.png,0.7924528301886793,0.65625,0.65625,1.0
542,1276.png,0.9829157175398633,0.9664053751399776,0.9773499433748585,0.9885452462772051
543,1991.png,0.8104609010875194,0.6813234653896386,0.9636699507389163,0.6992850759606791
544,215.png,0.885936324893457,0.7952295229522952,0.8466698610445615,0.9290220820189274
545,663.png,0.973475714777816,0.9483221476510068,0.9495967741935484,0.9985865724381625
546,2611.png,0.0,0.0,0.0,0.0
547,1149.png,0.9470899470899471,0.8994974874371859,0.9250645994832042,0.9701897018970189
548,2660.png,0.8952579468473163,0.810377358490566,0.907554146856841,0.8832904884318766
549,251.png,0.9525547445255476,0.9094076655052264,0.9560439560439561,0.9490909090909091
550,1231.png,0.8423423423423424,0.7276264591439688,0.8130434782608695,0.8738317757009346
551,2675.png,0.6458000638773554,0.47688679245283017,0.7776923076923077,0.5521572910977608
552,1879.png,0.743718592964824,0.592,0.6098901098901099,0.9527896995708155
553,1345.png,0.9105058365758756,0.8357142857142857,0.84375,0.9887323943661972
554,2164.png,0.9438669438669438,0.8937007874015748,0.9067909454061251,0.9841040462427746
555,2302.png,0.5979049153908139,0.4264367816091954,0.9048780487804878,0.4464500601684717
556,2630.png,0.3929058663028649,0.24448217317487267,0.24448217317487267,1.0
557,1067.png,0.5518617021276596,0.3810835629017447,0.8736842105263158,0.4033041788143829
558,1002.png,0.9276218611521418,0.8650137741046832,0.8770949720670391,0.9843260188087775
559,308.png,0.9673036093418259,0.9366776315789473,0.9475873544093179,0.9878577623590633
560,324.png,0.8090766823161191,0.6793692509855453,0.9681647940074907,0.6948924731182796
561,1235.png,0.9131121642969984,0.8401162790697675,0.9537953795379538,0.8757575757575757
562,153.png,0.9651612903225807,0.9326683291770573,0.9676584734799483,0.9626769626769627
563,1810.png,0.7827681026581118,0.6430722891566265,0.9930232558139535,0.6459909228441755
564,1401.png,0.9441903019213175,0.8942807625649913,0.9502762430939227,0.9381818181818182
565,1861.png,0.9151670951156812,0.8436018957345972,0.863030303030303,0.9740082079343365
566,2197.png,0.6205336951605608,0.4498360655737705,0.9913294797687862,0.45161290322580644
567,709.png,0.8317152103559871,0.7119113573407202,0.7558823529411764,0.9244604316546763
568,2080.png,0.0,0.0,0.0,0.0
569,1768.png,0.9464493597206054,0.8983425414364641,0.9420625724217845,0.9508771929824561
570,353.png,0.0554016620498615,0.02849002849002849,0.02849002849002849,1.0
571,181.png,0.9773569370111157,0.9557165861513688,0.9850622406639005,0.9697712418300654
572,1801.png,0.921951219512195,0.8552036199095022,0.8552036199095022,1.0
573,865.png,0.0,0.0,0.0,0.0
574,2378.png,0.7788832487309645,0.6378450282673761,0.9034385303815355,0.6845110635260528
575,605.png,0.953662182361734,0.9114285714285715,0.9579579579579579,0.9494047619047619
576,2148.png,0.9113300492610837,0.8371040723981901,0.8726415094339622,0.9536082474226805
577,940.png,0.9010416666666667,0.8199052132701422,0.9488117001828154,0.8578512396694215
578,545.png,0.963773069036227,0.9300791556728232,0.9757785467128027,0.9520594193112761
579,217.png,0.5801393728222997,0.4085889570552147,0.4178168130489335,0.9487179487179487
580,980.png,0.0,0.0,0.0,0.0
581,888.png,0.7428095039599834,0.5908488063660478,0.5908488063660478,1.0
582,407.png,0.9524913093858632,0.9092920353982301,0.9184357541899442,0.9891696750902527
583,1566.png,0.7931769722814498,0.657243816254417,0.9946524064171123,0.6595744680851063
584,2830.png,0.6913580246913581,0.5283018867924528,1.0,0.5283018867924528
585,1841.png,0.0,0.0,0.0,0.0
586,2790.png,0.7690004989190087,0.6246960281005134,0.6651323360184119,0.9113125739061884
587,2847.png,0.8623513870541613,0.7580120761727822,0.7861271676300579,0.9549444119368051
588,1084.png,0.8891752577319588,0.8004640371229699,0.9942363112391931,0.8041958041958042
589,1723.png,0.9284403669724769,0.8664383561643836,0.9806201550387597,0.8815331010452961
590,2454.png,0.7968503937007875,0.662303664921466,0.6645403377110695,0.994943820224719
591,1611.png,0.9066985645933014,0.8293216630196937,0.9546599496221663,0.8633257403189066
592,1363.png,0.9536,0.9113149847094801,0.9470338983050848,0.9602577873254565
593,2717.png,0.8481012658227849,0.7362637362637363,1.0,0.7362637362637363
594,33.png,0.8960302457466919,0.8116438356164384,0.8479427549194991,0.9498997995991983
595,2496.png,0.0,0.0,0.0,0.0
596,2169.png,0.6273764258555133,0.45706371191135736,0.46218487394957986,0.9763313609467456
597,2222.png,0.8038777032065623,0.672069825436409,0.6792690611216131,0.9844748858447488
598,1146.png,0.9733210671573137,0.9480286738351255,0.9548736462093863,0.9924953095684803
599,1893.png,0.5003126954346467,0.3336113427856547,0.56657223796034,0.4479283314669653
600,2499.png,0.0,0.0,0.0,0.0
601,1236.png,0.8082706766917294,0.6782334384858044,0.7733812949640287,0.8464566929133859
602,1250.png,0.9618604651162791,0.9265232974910395,0.9699812382739212,0.9538745387453874
603,2923.png,0.8992248062015503,0.8169014084507042,0.9863945578231292,0.8262108262108262
604,1591.png,0.6440677966101696,0.475,0.4883177570093458,0.9457013574660633
605,1894.png,0.07708333333333334,0.04008667388949079,0.0492676431424767,0.17703349282296652
606,107.png,0.9504209541627691,0.9055258467023173,0.9778633301251203,0.924476797088262
607,1675.png,0.8346774193548386,0.7162629757785467,0.8414634146341463,0.828
608,429.png,0.9696145124716553,0.9410211267605634,0.9527629233511586,0.987072945521699
609,344.png,0.9500199920031988,0.9047981721249048,0.9324960753532182,0.9682151589242054
610,2667.png,0.889279437609842,0.8006329113924051,0.8183288409703504,0.9737010904425915
611,367.png,0.9761029411764706,0.9533213644524237,0.9761029411764706,0.9761029411764706
